1,indie rock italiano
1096,pop house
1096,tropical house
1097,funk carioca
1098,latin
1098,reggaeton
1098,trap latino
1099,indie rockism
1100,north carolina hip hop
1100,rap
1101,brooklyn drill
1102,italian hip hop
1103,german cloud rap
1103,german hip hop
1104,melodic rap
1104,philly rap
1104,rap
1104,trap
1105,alt z
1105,dance pop
1105,electropop
1105,pop
1105,post-teen pop
1106,NA
1107,canadian hip hop
1107,canadian trap
1107,hip hop
1107,melodic rap
1107,pop rap
1107,rap
1107,toronto rap
1107,trap
1108,latin
1108,reggaeton
1108,trap latino
1109,latin
1109,reggaeton
1109,trap latino
1110,edm
1110,pop
1110,pop dance
1110,tropical house
1111,dance pop
1111,electropop
1111,pop
1111,post-teen pop
1112,alt z
1112,electropop
1112,pop
1113,pop
1113,pop rap
1113,r&b
1113,rap
1113,toronto rap
1113,trap
1113,urban contemporary
1114,german hip hop
1115,emo rap
1115,miami hip hop
1116,german drill
1116,german hip hop
1117,dance pop
1117,pop
1117,post-teen pop
1117,uk pop
1118,atl hip hop
1118,hip hop
1118,pop rap
1118,rap
1119,puerto rican pop
1119,trap latino
1120,latin
1120,reggaeton
1120,trap latino
1121,canadian pop
1121,dance pop
1121,pop
1121,post-teen pop
1121,viral pop
1122,boy band
1122,dance pop
1122,pop
1122,post-teen pop
1123,latin
1123,reggaeton
1123,trap latino
1124,atl hip hop
1124,pop rap
1124,rap
1124,southern hip hop
1124,trap
1125,melodic rap
1125,philly rap
1125,rap
1125,trap
1126,emo rap
1126,miami hip hop
1127,melodic rap
1127,trap
1128,modern rock
1128,rock
1129,dance pop
1129,pop
1129,post-teen pop
1130,dance pop
1130,pop
1130,post-teen pop
1131,dance pop
1131,pop
1131,post-teen pop
1132,dance pop
1132,pop
1132,post-teen pop
1133,dance pop
1133,pop
1133,post-teen pop
1134,dance pop
1134,pop
1134,post-teen pop
1135,dance pop
1135,pop
1135,post-teen pop
1136,dance pop
1136,pop
1136,post-teen pop
1137,dance pop
1137,pop
1137,post-teen pop
1138,dance pop
1138,pop
1138,post-teen pop
1139,dance pop
1139,pop
1139,post-teen pop
1140,edm
1140,pop
1140,pop dance
1140,tropical house
1141,NA
1142,german drill
1142,german hip hop
1143,german hip hop
1143,german trap
1143,german underground rap
1143,hamburg hip hop
1144,atl hip hop
1144,hip hop
1144,melodic rap
1144,rap
1144,trap
1144,underground hip hop
1144,viral rap
1145,atl hip hop
1145,hip hop
1145,melodic rap
1145,rap
1145,trap
1145,underground hip hop
1145,viral rap
1146,german hip hop
1146,hamburg hip hop
1147,edm
1147,pop
1147,pop dance
1147,tropical house
1148,german hip hop
1149,k-rap
1150,atl hip hop
1150,hip hop
1150,melodic rap
1150,rap
1150,trap
1151,canadian contemporary r&b
1151,canadian pop
1151,pop
1152,atl hip hop
1152,hip hop
1152,melodic rap
1152,rap
1152,trap
1153,german hip hop
1154,atl hip hop
1154,hip hop
1154,melodic rap
1154,rap
1154,trap
1155,dfw rap
1155,melodic rap
1155,rap
1156,latin
1156,reggaeton
1156,trap latino
1157,boy band
1157,dance pop
1157,pop
1157,post-teen pop
1158,latin
1158,reggaeton
1158,trap latino
1159,australian dance
1159,australian pop
1159,dance pop
1159,pop
1160,k-pop
1161,dance pop
1161,electropop
1161,etherpop
1161,indie poptimism
1161,pop
1161,post-teen pop
1162,cali rap
1163,edm
1163,electro house
1163,pop dance
1163,pop edm
1163,progressive electro house
1163,tropical house
1164,canadian contemporary r&b
1164,canadian pop
1164,pop
1165,rap
1165,slap house
1166,NA
1167,latin
1167,latin hip hop
1167,reggaeton
1167,trap latino
1168,NA
1169,latin
1169,panamanian pop
1169,reggaeton
1169,trap latino
1170,latin
1170,latin hip hop
1170,reggaeton
1170,trap latino
1171,atl hip hop
1171,pop rap
1171,rap
1171,southern hip hop
1171,trap
1172,canadian hip hop
1172,canadian pop
1172,hip hop
1172,pop rap
1172,rap
1172,toronto rap
1173,atl hip hop
1173,pop rap
1173,rap
1173,southern hip hop
1173,trap
1174,chicago rap
1175,sertanejo
1175,sertanejo universitario
1176,atl hip hop
1176,pop rap
1176,rap
1176,trap
1177,chicago rap
1178,latin
1178,reggaeton
1178,trap latino
1179,chicago drill
1179,chicago rap
1179,drill
1179,rap
1179,southern hip hop
1179,trap
1180,melodic rap
1180,rap
1180,trap
1181,sad rap
1182,latin
1182,reggaeton
1182,trap latino
1183,latin
1183,reggaeton
1183,trap latino
1184,brooklyn drill
1184,melodic rap
1184,nyc rap
1185,latin
1185,reggaeton
1185,trap latino
1186,banda
1186,corrido
1186,norteno
1186,regional mexican
1187,german hip hop
1188,latin
1188,reggaeton
1188,trap latino
1189,canadian hip hop
1189,canadian pop
1189,hip hop
1189,pop rap
1189,rap
1189,toronto rap
1190,alt z
1190,electropop
1190,indie pop
1190,pop
1190,post-teen pop
1191,dance pop
1191,pop
1191,pop rap
1191,post-teen pop
1191,r&b
1192,rap
1192,slap house
1193,electropop
1193,pop
1193,pop rap
1194,melodic rap
1194,trap
1195,dance pop
1195,pop
1195,post-teen pop
1195,uk pop
1196,electropop
1196,pop
1197,canadian hip hop
1197,canadian pop
1197,hip hop
1197,pop rap
1197,rap
1197,toronto rap
1198,canadian hip hop
1198,canadian pop
1198,hip hop
1198,pop rap
1198,rap
1198,toronto rap
1199,canadian hip hop
1199,canadian pop
1199,hip hop
1199,pop rap
1199,rap
1199,toronto rap
1200,canadian hip hop
1200,canadian pop
1200,hip hop
1200,pop rap
1200,rap
1200,toronto rap
1201,canadian hip hop
1201,canadian pop
1201,hip hop
1201,pop rap
1201,rap
1201,toronto rap
1202,canadian hip hop
1202,canadian pop
1202,hip hop
1202,pop rap
1202,rap
1202,toronto rap
1203,canadian hip hop
1203,canadian pop
1203,hip hop
1203,pop rap
1203,rap
1203,toronto rap
1204,canadian hip hop
1204,canadian pop
1204,hip hop
1204,pop rap
1204,rap
1204,toronto rap
1205,canadian hip hop
1205,canadian pop
1205,hip hop
1205,pop rap
1205,rap
1205,toronto rap
1206,canadian hip hop
1206,canadian pop
1206,hip hop
1206,pop rap
1206,rap
1206,toronto rap
1207,canadian hip hop
1207,canadian trap
1207,hip hop
1207,melodic rap
1207,pop rap
1207,rap
1207,toronto rap
1207,trap
1208,dance pop
1208,pop
1208,post-teen pop
1209,canadian hip hop
1209,pop
1210,german cloud rap
1210,german hip hop
1211,north carolina hip hop
1211,rap
1212,latin
1212,reggaeton
1212,reggaeton flow
1212,trap boricua
1212,trap latino
1213,canadian hip hop
1213,canadian pop
1213,hip hop
1213,pop rap
1213,rap
1213,toronto rap
1214,colombian pop
1214,reggaeton colombiano
1215,NA
1216,canadian hip hop
1216,canadian trap
1216,melodic rap
1216,pop rap
1216,r&b
1216,rap
1216,toronto rap
1216,trap
1217,puerto rican pop
1217,trap latino
1218,boy band
1218,hip hop
1218,rap
1219,frauenrap
1219,german hip hop
1219,german pop
1220,rap
1220,slap house
1221,uk hip hop
1222,melodic rap
1222,philly rap
1222,rap
1222,trap
1223,colombian pop
1223,dance pop
1223,latin
1223,latin pop
1223,pop
1224,modern alternative rock
1224,modern rock
1224,pop
1224,rock
1225,electro house
1226,colombian pop
1226,reggaeton colombiano
1227,dance pop
1227,edm
1227,electropop
1227,indietronica
1227,metropopolis
1227,pop
1227,post-teen pop
1227,uk pop
1228,hip hop
1228,indie pop rap
1228,oakland hip hop
1228,pop rap
1228,rap
1229,latin
1229,reggaeton
1229,reggaeton colombiano
1230,north carolina hip hop
1230,rap
1231,north carolina hip hop
1231,rap
1232,north carolina hip hop
1232,rap
1233,melodic rap
1233,philly rap
1233,rap
1233,trap
1234,latin
1234,latin hip hop
1234,reggaeton
1234,reggaeton flow
1234,trap latino
1235,edm
1235,pop
1235,pop dance
1235,tropical house
1236,atl hip hop
1236,hip hop
1236,melodic rap
1236,rap
1236,trap
1236,underground hip hop
1236,viral rap
1237,north carolina hip hop
1237,rap
1238,latin
1238,reggaeton
1238,reggaeton colombiano
1239,alternative pop rock
1239,pop
1240,canadian hip hop
1240,canadian trap
1240,melodic rap
1240,pop rap
1240,r&b
1240,rap
1240,toronto rap
1240,trap
1241,canadian hip hop
1241,canadian trap
1241,melodic rap
1241,pop rap
1241,r&b
1241,rap
1241,toronto rap
1241,trap
1242,german hip hop
1242,hamburg hip hop
1243,german hip hop
1244,dance pop
1244,pop
1244,post-teen pop
1244,uk pop
1245,k-pop girl group
1246,dance pop
1246,edm
1246,electropop
1246,pop
1246,pop dance
1246,tropical house
1247,florida rap
1248,latin
1248,latin pop
1248,reggaeton
1248,reggaeton flow
1248,trap latino
1249,chicago rap
1250,modern indie pop
1251,dance pop
1251,escape room
1251,minnesota hip hop
1251,pop
1251,pop rap
1251,post-teen pop
1251,trap queen
1252,canadian pop
1252,pop
1252,post-teen pop
1253,dance pop
1253,pop
1253,post-teen pop
1254,boy band
1254,dance pop
1254,electropop
1254,pop
1254,post-teen pop
1255,latin
1255,reggaeton
1255,trap latino
1256,canadian contemporary r&b
1256,canadian pop
1256,pop
1257,NA
1258,atl hip hop
1258,atl trap
1258,rap
1258,trap
1259,dance pop
1259,pop
1259,uk pop
1260,dance pop
1260,electropop
1260,pop
1260,post-teen pop
1261,dance pop
1261,pop
1261,uk pop
1262,dance pop
1262,pop
1262,uk pop
1263,dance pop
1263,pop
1263,uk pop
1264,canadian contemporary r&b
1264,canadian pop
1264,pop
1265,canadian contemporary r&b
1265,canadian pop
1265,pop
1266,dance pop
1266,pop
1266,uk pop
1267,italian hip hop
1267,trap italiana
1268,albanian hip hop
1268,german hip hop
1269,canadian contemporary r&b
1269,canadian pop
1269,pop
1270,boy band
1270,dance pop
1270,electropop
1270,pop
1270,post-teen pop
1271,canadian contemporary r&b
1271,canadian pop
1271,pop
1272,canadian contemporary r&b
1272,canadian pop
1272,pop
1273,canadian contemporary r&b
1273,canadian pop
1273,pop
1274,german cloud rap
1274,german hip hop
1275,latin
1275,reggaeton
1275,trap latino
1276,latin
1276,reggaeton
1276,trap latino
1277,dance pop
1277,girl group
1277,pop
1277,post-teen pop
1277,talent show
1277,uk pop
1278,boy band
1278,dance pop
1278,electropop
1278,pop
1278,post-teen pop
1279,canadian contemporary r&b
1279,canadian pop
1279,pop
1280,canadian contemporary r&b
1280,canadian pop
1280,pop
1281,latin
1281,reggaeton
1281,reggaeton colombiano
1282,latin
1282,reggaeton
1282,reggaeton colombiano
1283,latin
1283,reggaeton
1283,reggaeton colombiano
1284,latin
1284,reggaeton
1284,reggaeton colombiano
1285,melodic rap
1285,philly rap
1285,rap
1285,trap
1286,melodic rap
1286,philly rap
1286,rap
1286,trap
1287,dance pop
1287,pop
1287,post-teen pop
1288,melodic rap
1288,philly rap
1288,rap
1288,trap
1289,latin
1289,reggaeton
1289,reggaeton colombiano
1290,north carolina hip hop
1290,rap
1291,dance pop
1291,pop
1291,post-teen pop
1292,albanian hip hop
1292,german hip hop
1293,latin
1293,reggaeton
1293,trap latino
1294,mariachi
1294,nuevo regional mexicano
1294,ranchera
1294,regional mexican
1295,alternative r&b
1295,dance pop
1295,pop
1295,pop rap
1295,r&b
1295,urban contemporary
1296,latin
1296,reggaeton
1296,trap latino
1297,latin
1297,reggaeton
1297,trap latino
1298,melodic rap
1298,philly rap
1298,rap
1298,trap
1299,melodic rap
1299,philly rap
1299,rap
1299,trap
1300,rap
1300,trap
1301,melodic rap
1301,philly rap
1301,rap
1301,trap
1302,latin
1302,reggaeton
1302,trap latino
1303,melodic rap
1303,philly rap
1303,rap
1303,trap
1304,french hip hop
1304,pop urbaine
1304,rap francais
1305,latin
1305,reggaeton
1305,trap latino
1306,melodic rap
1306,philly rap
1306,rap
1306,trap
1307,melodic rap
1307,philly rap
1307,rap
1307,trap
1308,latin
1308,reggaeton
1308,trap latino
1309,melodic rap
1309,philly rap
1309,rap
1309,trap
1310,latin
1310,reggaeton
1310,trap latino
1311,melodic rap
1311,philly rap
1311,rap
1311,trap
1312,dance pop
1312,pop
1312,post-teen pop
1313,pop
1313,pop rap
1313,r&b
1314,latin
1314,latin hip hop
1314,reggaeton
1314,trap latino
1315,dance pop
1315,hip hop
1315,pop rap
1315,rap
1315,southern hip hop
1315,trap
1316,melodic rap
1316,philly rap
1316,rap
1316,trap
1317,dance pop
1317,electropop
1317,pop
1317,post-teen pop
1318,melodic rap
1318,philly rap
1318,rap
1318,trap
1319,melodic rap
1319,philly rap
1319,rap
1319,trap
1320,melodic rap
1320,philly rap
1320,rap
1320,trap
1321,melodic rap
1321,philly rap
1321,rap
1321,trap
1322,melodic rap
1322,philly rap
1322,rap
1322,trap
1323,k-pop
1323,k-pop boy group
1324,NA
1325,latin
1325,latin hip hop
1325,latin pop
1325,pop reggaeton
1325,reggaeton
1325,reggaeton flow
1325,trap latino
1326,latin
1326,reggaeton
1326,trap latino
1327,german cloud rap
1327,german hip hop
1328,sertanejo pop
1328,sertanejo universitario
1329,melodic rap
1329,philly rap
1329,rap
1329,trap
1330,melodic rap
1330,philly rap
1330,rap
1330,trap
1331,melodic rap
1331,philly rap
1331,rap
1331,trap
1332,melodic rap
1332,philly rap
1332,rap
1332,trap
1333,melodic rap
1333,philly rap
1333,rap
1333,trap
1334,melodic rap
1334,philly rap
1334,rap
1334,trap
1335,melodic rap
1335,philly rap
1335,rap
1335,trap
1336,venezuelan hip hop
1337,melodic rap
1337,philly rap
1337,rap
1337,trap
1338,melodic rap
1338,philly rap
1338,rap
1338,trap
1339,k-pop
1339,k-pop boy group
1340,latin
1340,reggaeton
1340,trap latino
1341,dance pop
1341,electropop
1341,pop
1341,post-teen pop
1342,atl hip hop
1342,atl trap
1342,rap
1342,trap
1343,atl hip hop
1343,hip hop
1343,melodic rap
1343,rap
1343,trap
1344,dance pop
1344,electropop
1344,pop
1344,post-teen pop
1345,dance pop
1345,electropop
1345,pop
1345,post-teen pop
1346,melodic rap
1346,pop rap
1346,rap
1346,trap
1347,trap latino
1348,latin
1348,reggaeton
1348,trap latino
1349,latin
1349,latin hip hop
1349,reggaeton
1349,trap latino
1350,pop
1350,uk pop
1351,dfw rap
1351,melodic rap
1351,rap
1352,dance pop
1352,electropop
1352,pop
1352,post-teen pop
1353,latin
1353,latin pop
1353,reggaeton
1353,reggaeton flow
1353,trap latino
1354,dance pop
1354,pop
1354,post-teen pop
1355,north carolina hip hop
1355,rap
1356,dance pop
1356,electropop
1356,pop
1356,post-teen pop
1357,melodic rap
1357,philly rap
1357,rap
1357,trap
1358,atl hip hop
1358,atl trap
1358,rap
1358,trap
1359,atl hip hop
1359,atl trap
1359,rap
1359,trap
1360,atl hip hop
1360,atl trap
1360,rap
1360,trap
1361,k-pop
1361,k-pop boy group
1362,german hip hop
1363,latin
1363,r&b en espanol
1363,reggaeton
1363,trap latino
1364,latin
1364,latin hip hop
1364,reggaeton
1364,trap latino
1365,latin
1365,latin hip hop
1365,reggaeton
1365,trap latino
1366,melodic rap
1366,philly rap
1366,rap
1366,trap
1367,meme rap
1367,sad rap
1367,vapor trap
1367,viral rap
1368,grime
1368,uk hip hop
1369,atl hip hop
1369,pop rap
1369,rap
1369,southern hip hop
1369,trap
1370,k-pop
1370,k-pop boy group
1371,german hip hop
1372,dance pop
1372,dutch edm
1372,edm
1372,pop
1372,pop dance
1372,progressive house
1372,tropical house
1373,electropop
1373,pop
1373,pop rap
1374,latin
1374,reggaeton
1374,reggaeton colombiano
1375,pop
1375,post-teen pop
1376,latin
1376,reggaeton
1376,trap latino
1377,latin
1377,latin pop
1377,reggaeton
1377,reggaeton flow
1377,trap latino
1378,electropop
1378,pop
1379,dance pop
1379,escape room
1379,minnesota hip hop
1379,pop
1379,pop rap
1379,post-teen pop
1379,trap queen
1380,NA
1381,k-pop
1381,k-pop boy group
1382,k-pop
1382,k-pop boy group
1383,k-pop
1383,k-pop boy group
1384,k-pop
1384,k-pop boy group
1385,k-pop
1385,k-pop boy group
1386,k-pop
1386,k-pop boy group
1387,k-pop
1387,k-pop boy group
1388,k-pop
1388,k-pop boy group
1389,k-pop
1389,k-pop boy group
1390,k-pop
1390,k-pop boy group
1391,brega funk
1391,funk carioca
1392,latin
1392,reggaeton
1392,trap latino
1393,detroit hip hop
1393,hip hop
1393,rap
1394,electropop
1394,pop
1395,funk carioca
1396,atl hip hop
1396,hip hop
1396,melodic rap
1396,pop r&b
1396,pop rap
1396,r&b
1396,rap
1396,southern hip hop
1396,trap
1397,latin
1397,panamanian pop
1397,reggaeton
1397,trap latino
1398,dance pop
1398,edm
1398,electro house
1398,moombahton
1398,pop
1398,pop dance
1398,pop rap
1399,german cloud rap
1399,german hip hop
1400,NA
1401,NA
1402,latin
1402,r&b en espanol
1402,reggaeton
1402,trap latino
1403,atl hip hop
1403,pop rap
1403,rap
1403,trap
1404,canadian pop
1404,pop
1404,post-teen pop
1405,canadian pop
1405,pop
1405,post-teen pop
1406,canadian pop
1406,pop
1406,post-teen pop
1407,canadian pop
1407,pop
1407,post-teen pop
1408,canadian pop
1408,pop
1408,post-teen pop
1409,canadian pop
1409,pop
1409,post-teen pop
1410,canadian pop
1410,pop
1410,post-teen pop
1411,australian psych
1411,neo-psychedelic
1412,canadian pop
1412,pop
1412,post-teen pop
1413,canadian pop
1413,pop
1413,post-teen pop
1414,german drill
1414,german hip hop
1415,canadian pop
1415,pop
1415,post-teen pop
1416,australian psych
1416,neo-psychedelic
1417,canadian pop
1417,pop
1417,post-teen pop
1418,boy band
1418,dance pop
1418,electropop
1418,pop
1418,post-teen pop
1419,melodic rap
1419,pop rap
1419,rap
1419,trap
1420,canadian pop
1420,pop
1420,post-teen pop
1421,NA
1422,german hip hop
1423,australian psych
1423,neo-psychedelic
1424,hip hop
1424,pittsburgh rap
1424,rap
1425,electropop
1425,pop
1426,pop
1426,post-teen pop
1427,australian psych
1427,neo-psychedelic
1428,canadian pop
1428,pop
1428,post-teen pop
1429,NA
1430,dance pop
1430,pop
1430,post-teen pop
1430,uk pop
1431,canadian pop
1431,pop
1431,post-teen pop
1432,dance pop
1432,hip pop
1432,pop
1432,pop rap
1432,post-teen pop
1432,queens hip hop
1433,chill r&b
1433,pop
1434,dance pop
1434,pop
1434,pop dance
1434,post-teen pop
1434,tropical house
1434,uk pop
1435,rap
1435,trap
1436,dance pop
1436,escape room
1436,minnesota hip hop
1436,pop
1436,pop rap
1436,post-teen pop
1436,trap queen
1437,hip hop
1437,new orleans rap
1437,pop rap
1437,rap
1437,trap
1438,canadian pop
1438,pop
1438,post-teen pop
1439,r&b en espanol
1440,latin
1440,reggaeton
1440,trap latino
1441,hip hop
1441,rap
1442,colombian pop
1442,latin
1442,latin pop
1442,reggaeton
1442,reggaeton colombiano
1442,trap latino
1443,dance pop
1443,edm
1443,electronic trap
1443,pop
1443,pop dance
1444,k-pop
1444,k-pop girl group
1445,north carolina hip hop
1445,rap
1446,r&b en espanol
1447,boy band
1447,dance pop
1447,pop
1447,post-teen pop
1448,pop
1449,pop
1450,atl hip hop
1450,hip hop
1450,melodic rap
1450,rap
1450,trap
1451,german hip hop
1452,NA
1453,conscious hip hop
1453,hip hop
1453,north carolina hip hop
1453,rap
1454,latin
1454,panamanian pop
1454,reggaeton
1454,trap latino
1455,pop rap
1455,rhode island rap
1456,NA
1457,detroit hip hop
1457,hip hop
1457,rap
1458,german hip hop
1459,new wave pop
1460,frauenrap
1460,german hip hop
1460,german pop
1461,dance pop
1461,electropop
1461,etherpop
1461,indie poptimism
1461,pop
1461,post-teen pop
1462,uk hip hop
1463,dance pop
1463,house
1463,pop dance
1463,tropical house
1463,uk dance
1464,colombian pop
1464,dance pop
1464,latin
1464,latin pop
1464,pop
1465,dance pop
1465,electropop
1465,pop
1465,post-teen pop
1466,hip hop
1466,philly rap
1466,pop rap
1466,rap
1466,southern hip hop
1466,trap
1467,pop
1467,post-teen pop
1468,lgbtq+ hip hop
1468,pop rap
1469,electropop
1469,pop
1470,atl hip hop
1470,atl trap
1470,gangster rap
1470,hip hop
1470,melodic rap
1470,pop rap
1470,rap
1470,trap
1471,melodic rap
1471,trap
1472,detroit hip hop
1472,hip hop
1472,rap
1473,detroit hip hop
1473,hip hop
1473,rap
1474,hip hop
1474,pittsburgh rap
1474,rap
1475,sertanejo pop
1475,sertanejo universitario
1476,detroit hip hop
1476,hip hop
1476,rap
1477,deep german hip hop
1477,german hip hop
1477,hamburg hip hop
1478,detroit hip hop
1478,hip hop
1478,rap
1479,german hip hop
1480,houston rap
1480,pop
1480,pop rap
1480,trap queen
1481,NA
1482,basshall
1482,turkish trap
1483,chicago rap
1483,melodic rap
1484,latin
1484,reggaeton
1484,reggaeton colombiano
1485,dance pop
1485,edm
1485,electro house
1485,pop
1485,pop dance
1485,pop edm
1485,tropical house
1486,detroit hip hop
1486,hip hop
1486,rap
1487,detroit hip hop
1487,hip hop
1487,rap
1488,hip hop
1488,pittsburgh rap
1488,rap
1489,hip hop
1489,pittsburgh rap
1489,rap
1490,detroit hip hop
1490,hip hop
1490,rap
1491,hip hop
1491,pittsburgh rap
1491,rap
1492,detroit hip hop
1492,hip hop
1492,rap
1493,detroit hip hop
1493,hip hop
1493,rap
1494,detroit hip hop
1494,hip hop
1494,rap
1495,detroit hip hop
1495,hip hop
1495,rap
1496,detroit hip hop
1496,hip hop
1496,rap
1497,hip hop
1497,pittsburgh rap
1497,rap
1498,detroit hip hop
1498,hip hop
1498,rap
1499,hip hop
1499,pittsburgh rap
1499,rap
1500,detroit hip hop
1500,hip hop
1500,rap
1501,detroit hip hop
1501,hip hop
1501,rap
1502,detroit hip hop
1502,hip hop
1502,rap
1503,dance pop
1503,electropop
1503,etherpop
1503,indie poptimism
1503,pop
1503,post-teen pop
1504,hip hop
1504,pittsburgh rap
1504,rap
1505,hip hop
1505,pittsburgh rap
1505,rap
1506,hip hop
1506,pittsburgh rap
1506,rap
1507,german cloud rap
1507,german hip hop
1508,hip hop
1508,pittsburgh rap
1508,rap
1509,francoton
1509,french hip hop
1509,pop urbaine
1509,rap francais
1510,francoton
1510,french hip hop
1510,pop urbaine
1510,rap francais
1511,dance pop
1511,pop
1511,post-teen pop
1512,dance pop
1512,pop
1512,post-teen pop
1513,dance pop
1513,pop
1513,post-teen pop
1514,dance pop
1514,pop
1514,post-teen pop
1515,dance pop
1515,pop
1515,post-teen pop
1516,pop
1517,dance pop
1517,pop
1517,post-teen pop
1518,NA
1519,dance pop
1519,pop
1519,post-teen pop
1520,dance pop
1520,pop
1520,post-teen pop
1521,melodic rap
1521,rap
1521,rap conscient
1521,trap
1521,vapor trap
1522,dfw rap
1522,melodic rap
1522,rap
1523,melodic rap
1523,rap
1523,trap
1524,melodic rap
1524,rap
1524,trap
1525,houston rap
1525,pop
1525,pop rap
1525,trap queen
1526,dance pop
1526,edm
1526,pop
1526,pop dance
1526,post-teen pop
1526,tropical house
1526,uk pop
1527,melodic rap
1527,rap
1527,trap
1528,latin
1528,latin pop
1528,puerto rican pop
1529,dance pop
1529,pop
1529,post-teen pop
1530,dance pop
1530,pop
1530,post-teen pop
1531,dance pop
1531,pop
1531,pop dance
1531,post-teen pop
1531,tropical house
1531,uk pop
1532,dance pop
1532,edm
1532,electronic trap
1532,pop
1532,pop dance
1533,dance pop
1533,edm
1533,electropop
1533,pop
1533,pop dance
1533,tropical house
1534,rap
1534,trap
1535,rap
1535,trap
1536,rap
1536,trap
1537,gangster rap
1537,hip hop
1537,pop rap
1537,rap
1537,southern hip hop
1537,trap
1538,cali rap
1539,NA
1540,german hip hop
1541,dance pop
1541,pop
1541,post-teen pop
1542,dance pop
1542,edm
1542,electro house
1542,house
1542,pop
1542,progressive house
1542,uk dance
1543,latin
1543,puerto rican pop
1543,reggaeton
1543,trap latino
1544,electropop
1544,pop
1545,rap
1545,trap
1546,dance pop
1546,pop
1547,rap
1547,trap
1548,funk carioca
1548,funk pop
1548,pagode baiano
1548,pop nacional
1549,lgbtq+ hip hop
1549,pop rap
1550,chicago rap
1550,melodic rap
1551,francoton
1551,french hip hop
1551,pop urbaine
1551,rap francais
1552,dance pop
1552,pop
1552,uk pop
1553,sertanejo
1553,sertanejo universitario
1554,dance pop
1554,electropop
1554,pop
1554,post-teen pop
1555,brega funk
1555,funk carioca
1556,pop
1556,post-teen pop
